"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Cnksr31",8.34057311171676e-40,0.621089982021297,0.591,0.118,1.46402079829964e-35,"11","Cnksr3"
"Mb21d21",1.14657479440024e-39,0.473001612334138,0.386,0.054,2.01258273661074e-35,"11","Mb21d2"
"Dchs11",1.1505577555845e-39,0.346792714224128,0.295,0.031,2.01957402837748e-35,"11","Dchs1"
"Iigp12",1.15165841254464e-39,1.61149657128701,1,0.573,2.0215060115396e-35,"11","Iigp1"
"Mylip1",1.49596613951306e-39,1.38856620969714,0.932,0.422,2.62586936468728e-35,"11","Mylip"
"Yes11",2.27916555146167e-39,0.701518493548812,0.591,0.121,4.00061929248068e-35,"11","Yes1"
"Kcnk61",2.76059836863179e-39,0.338923539145831,0.295,0.032,4.84567831645938e-35,"11","Kcnk6"
"Ggta11",8.9524258082751e-39,0.334683595901408,0.25,0.023,1.57141930212653e-34,"11","Ggta1"
"Klf42",9.49936110305983e-39,1.52186278059814,0.943,0.384,1.66742285442009e-34,"11","Klf4"
"Gja11",1.05640139775438e-38,1.20888239705319,0.989,0.455,1.85430137347826e-34,"11","Gja1"
"Itgb32",2.62431874277997e-38,0.407133019976864,0.318,0.037,4.60646668920168e-34,"11","Itgb3"
"Gpr41",4.8071613429033e-38,0.25089842592689,0.17,0.011,8.43801030519815e-34,"11","Gpr4"
"Gbp41",9.66909526699866e-38,0.540805691778175,0.364,0.05,1.69721629221628e-33,"11","Gbp4"
"Arhgap311",2.27430710678536e-37,0.820692067348475,0.773,0.218,3.99209126454035e-33,"11","Arhgap31"
"Nr1h51",2.61402293467989e-37,0.533229148994381,0.489,0.084,4.58839445724362e-33,"11","Nr1h5"
"Tex21",3.22170554702803e-37,0.406592452608604,0.455,0.074,5.6550597466983e-33,"11","Tex2"
"Ppp2r5a1",3.5926352298986e-37,0.711992638009284,0.705,0.176,6.30615261904101e-33,"11","Ppp2r5a"
"Lifr2",4.13921366018631e-37,1.32337214754337,0.989,0.649,7.26556173772502e-33,"11","Lifr"
"Cav22",5.46038928353868e-37,0.382376037697893,0.375,0.052,9.58462130939544e-33,"11","Cav2"
"Dusp51",8.34977519176984e-37,0.877160958298364,0.67,0.164,1.46563603941136e-32,"11","Dusp5"
"Rgs52",1.05427955500909e-36,1.48762374020976,0.875,0.314,1.85057690290745e-32,"11","Rgs5"
"Smagp3",1.61476215570737e-36,0.570345172270138,0.636,0.137,2.83439201191315e-32,"11","Smagp"
"Crim12",2.11852080178731e-36,0.990839480606624,0.898,0.314,3.71863956337726e-32,"11","Crim1"
"Rasal21",2.96479241304136e-36,0.612607741885397,0.602,0.132,5.2041001226115e-32,"11","Rasal2"
"Clic44",3.49045782782997e-36,1.22980309057727,0.943,0.524,6.12680062518994e-32,"11","Clic4"
"Plcb41",4.46335612259883e-36,0.392602670407265,0.386,0.057,7.83452900199773e-32,"11","Plcb4"
"Ralgps21",6.77370217049382e-36,0.337699064718868,0.284,0.032,1.18898794198678e-31,"11","Ralgps2"
"Sowahc1",7.02863525113148e-36,0.683411566153806,0.625,0.143,1.23373634563111e-31,"11","Sowahc"
"Bmp101",1.69306788638397e-35,0.680038624194023,0.432,0.072,2.97184206096978e-31,"11","Bmp10"
"Kank31",2.23974841303684e-35,0.438276101812977,0.364,0.052,3.93143038940357e-31,"11","Kank3"
"Mapt1",3.14009018786049e-35,0.521418872481059,0.432,0.071,5.51180030675151e-31,"11","Mapt"
"Scarf11",4.06874504863326e-35,0.422663515087977,0.432,0.071,7.14186818386595e-31,"11","Scarf1"
"Fmo12",5.47765239695164e-35,0.450299981724071,0.466,0.081,9.61492325236921e-31,"11","Fmo1"
"Sorbs11",7.19626307930916e-35,0.776705610781278,0.716,0.19,1.26316005831114e-30,"11","Sorbs1"
"Trib11",1.91277289690266e-34,0.838146023911845,0.568,0.129,3.35749026593324e-30,"11","Trib1"
"Epas13",1.95398187334439e-34,1.23896445537374,0.989,0.559,3.42982438228141e-30,"11","Epas1"
"Man1a1",2.49855559633464e-34,0.987016469772147,0.875,0.333,4.38571463824619e-30,"11","Man1a"
"Rassf31",7.54252082033341e-34,0.489678062773416,0.511,0.099,1.32393867959312e-29,"11","Rassf3"
"Eng2",8.06803408861146e-34,0.971304055776855,1,0.913,1.41618202357397e-29,"11","Eng"
"Trp53i113",1.02581144905818e-33,0.746351027521516,0.614,0.144,1.80060683653182e-29,"11","Trp53i11"
"Prex12",1.20491837193339e-33,0.287748862922175,0.227,0.022,2.11499321825469e-29,"11","Prex1"
"Iqgap22",1.8728203703785e-33,0.301222588357942,0.25,0.027,3.28736159612539e-29,"11","Iqgap2"
"Armcx41",2.37031912618114e-33,0.53105960123376,0.557,0.12,4.16062116218576e-29,"11","Armcx4"
"Gdf21",2.76812003742319e-33,1.17275991226509,0.875,0.324,4.85888110168893e-29,"11","Gdf2"
"Akap123",5.40424041666282e-33,0.585063425867939,0.545,0.116,9.48606320336825e-29,"11","Akap12"
"Itpkb1",5.43542008332266e-33,0.697757372263799,0.727,0.206,9.54079287225627e-29,"11","Itpkb"
"Adra2b1",6.36425627098024e-33,0.779935874564486,0.784,0.23,1.11711790324516e-28,"11","Adra2b"
"Mapk122",7.97886191400716e-33,0.429472600894735,0.364,0.056,1.40052963176568e-28,"11","Mapk12"
"Fus1",2.11716391514253e-32,1.08887953597338,0.989,0.633,3.71625782024969e-28,"11","Fus"
"Myo18a2",2.60235496876817e-32,0.749218752964704,0.795,0.246,4.56791367667877e-28,"11","Myo18a"
"Nfkbiz3",2.89409935917677e-32,1.34412635146933,0.955,0.459,5.08001260516298e-28,"11","Nfkbiz"
"Slco2b11",8.83214509957793e-32,0.681942103809448,0.477,0.094,1.55030642932891e-27,"11","Slco2b1"
"Clec2d3",1.21161431799256e-31,1.04090574161862,0.989,0.444,2.12674661237234e-27,"11","Clec2d"
"Cadm31",1.3971918889808e-31,0.692609241992994,0.591,0.14,2.45249092272799e-27,"11","Cadm3"
"Adcy41",1.55919278657859e-31,0.294439397915787,0.239,0.026,2.7368510982814e-27,"11","Adcy4"
"Tgoln11",2.04569193086304e-31,0.909892405628774,0.977,0.495,3.5908030462439e-27,"11","Tgoln1"
"Dlc12",2.17711492513946e-31,1.14169028021236,0.955,0.542,3.82148982809729e-27,"11","Dlc1"
"Dysf1",2.33677970718672e-31,0.507253953174861,0.455,0.089,4.10174942002485e-27,"11","Dysf"
"Atf32",2.93630377522831e-31,1.22399162939131,0.909,0.327,5.15409401665825e-27,"11","Atf3"
"Mertk1",3.07998665923931e-31,0.57560086801374,0.591,0.141,5.40630058296276e-27,"11","Mertk"
"Clec1a1",6.49051487942138e-31,0.311664528880979,0.318,0.045,1.13928007678483e-26,"11","Clec1a"
"Socs11",1.00711421805757e-30,0.750150078763952,0.636,0.171,1.76778758695646e-26,"11","Socs1"
"Itga13",1.23077473466535e-30,1.09744971953709,0.989,0.802,2.16037889175808e-26,"11","Itga1"
"Tnfaip32",1.91474610973739e-30,0.711935153039248,0.568,0.137,3.36095384642204e-26,"11","Tnfaip3"
"Chd72",2.03620190278501e-30,0.380130160396305,0.318,0.046,3.57414519995854e-26,"11","Chd7"
"Jak11",2.38514733348704e-30,0.979988753429207,1,0.755,4.18664911446979e-26,"11","Jak1"
"Reln1",2.70584091366761e-30,1.44775786802299,0.932,0.499,4.74956255576075e-26,"11","Reln"
"Sema6d2",3.10645637136075e-30,0.970015687385852,0.864,0.328,5.45276286864952e-26,"11","Sema6d"
"Ntn11",3.26586907369553e-30,1.06245769081549,0.875,0.374,5.73257998505776e-26,"11","Ntn1"
"Plxna21",5.03457679383341e-30,0.436844929746593,0.409,0.073,8.83719264621578e-26,"11","Plxna2"
"Thbd1",6.26008924400489e-30,1.11124246085926,0.636,0.192,1.09883346500018e-25,"11","Thbd"
"Slc38a61",7.39205717520688e-30,0.410176662320326,0.364,0.061,1.29752779596406e-25,"11","Slc38a6"
"Arhgap231",8.13147546996794e-30,0.707910225132802,0.75,0.237,1.42731788924347e-25,"11","Arhgap23"
"Elf11",9.75933991964195e-30,0.902094626686468,0.864,0.332,1.71305693609475e-25,"11","Elf1"
"Ece12",1.19129396837211e-29,1.04925380358385,0.955,0.474,2.09107830268356e-25,"11","Ece1"
"Timeless1",2.0060813392588e-29,0.265493845183313,0.227,0.025,3.52127457480096e-25,"11","Timeless"
"Map4k21",2.07138806279184e-29,0.308179321762659,0.318,0.047,3.63590746661851e-25,"11","Map4k2"
"Ripply31",2.75766217321577e-29,0.261550236226506,0.239,0.028,4.84052441264565e-25,"11","Ripply3"
"Pitpnm21",3.14816452536538e-29,0.41633736015864,0.42,0.079,5.52597319137385e-25,"11","Pitpnm2"
"Pdk41",3.3029935062327e-29,0.388416719662293,0.273,0.036,5.79774450149025e-25,"11","Pdk4"
"Kdm6b1",3.57108978445208e-29,0.86817946783392,0.818,0.295,6.26833389864873e-25,"11","Kdm6b"
"Dgkh1",3.65273300615362e-29,0.477170539464375,0.489,0.103,6.41164224570145e-25,"11","Dgkh"
"Asb41",5.75880914493167e-29,0.312560355577152,0.227,0.026,1.01084376920986e-24,"11","Asb4"
"Wfdc11",5.95029038503762e-29,0.748820837952973,0.67,0.182,1.04445447128565e-24,"11","Wfdc1"
"Lama11",7.63719286605128e-29,0.766906139073288,0.545,0.134,1.34055646377798e-24,"11","Lama1"
"Parp142",8.06606761242816e-29,0.790750656073202,0.75,0.24,1.41583684800951e-24,"11","Parp14"
"Neat11",8.58402527038256e-29,1.18477763887809,0.83,0.362,1.50675395571025e-24,"11","Neat1"
"Stard41",1.23120713977981e-28,0.336348021225561,0.284,0.04,2.1611378924555e-24,"11","Stard4"
"Tnfrsf11b2",2.08842779144902e-28,0.829189614228652,0.67,0.199,3.66581730233047e-24,"11","Tnfrsf11b"
"Gfod11",2.44540601112555e-28,0.359228308240979,0.295,0.044,4.29242117132868e-24,"11","Gfod1"
"Fzd42",2.64531848602423e-28,0.561031851205925,0.545,0.13,4.64332753851832e-24,"11","Fzd4"
"Nhsl22",3.76449013904378e-28,0.322178759890791,0.318,0.049,6.60780954106354e-24,"11","Nhsl2"
"Bik1",6.00327499682238e-28,0.29939742219134,0.307,0.046,1.05375486019223e-23,"11","Bik"
"Spns21",8.07830822561961e-28,0.292771357330826,0.284,0.041,1.41798544284301e-23,"11","Spns2"
"Mustn12",1.44273027659675e-27,0.998785506363601,0.886,0.375,2.53242445451027e-23,"11","Mustn1"
"Rapgef51",1.81685972972622e-27,0.996723578065982,0.841,0.373,3.18913388358844e-23,"11","Rapgef5"
"Hpgd2",1.83243171617278e-27,0.522850406743202,0.409,0.079,3.21646739139808e-23,"11","Hpgd"
"Nt5e1",1.83568716190804e-27,0.26463114775206,0.216,0.024,3.22218167529717e-23,"11","Nt5e"
"Abcc92",1.97570462661613e-27,1.25012903498686,0.989,0.624,3.4679543310993e-23,"11","Abcc9"
"Elk31",2.66732291986877e-27,0.865087768865096,0.875,0.397,4.68195192124565e-23,"11","Elk3"
"Clec14a1",2.67293299463309e-27,0.837918957052341,0.83,0.317,4.69179928547947e-23,"11","Clec14a"
"Plpp33",4.50240047102647e-27,1.07403130338786,0.989,0.647,7.90306354679276e-23,"11","Plpp3"
"Fosb3",4.85553127397761e-27,1.26504498673548,1,0.621,8.5229140452129e-23,"11","Fosb"
"Ecm11",5.51455154333726e-27,1.4638838651736,0.989,0.869,9.67969232401989e-23,"11","Ecm1"
"Parvb1",5.5299563661551e-27,0.365751124607467,0.33,0.055,9.70673240951205e-23,"11","Parvb"
"Hyal21",7.09994276307041e-27,0.73021700274502,0.602,0.177,1.24625295320175e-22,"11","Hyal2"
"Prkd21",9.71009717498725e-27,0.480203004337178,0.443,0.095,1.70441335712551e-22,"11","Prkd2"
"Plekhg11",9.72407581797259e-27,0.674952252846074,0.67,0.206,1.70686702832873e-22,"11","Plekhg1"
"Klf71",9.99914929815379e-27,0.897260731608807,0.886,0.467,1.75515067630493e-22,"11","Klf7"
"Znrf11",1.2946305151201e-26,0.741214874275617,0.773,0.269,2.2724649431903e-22,"11","Znrf1"
"Ptafr1",1.32577074036007e-26,0.411447919140598,0.364,0.065,2.32712538055403e-22,"11","Ptafr"
"Acer31",1.38471081272165e-26,0.47347065084898,0.443,0.095,2.43058288957032e-22,"11","Acer3"
"Nckap51",1.53985972524772e-26,0.274589422946852,0.239,0.031,2.70291577572731e-22,"11","Nckap5"
"Dusp13",1.8407708531011e-26,1.1813468212661,1,0.692,3.23110507844836e-22,"11","Dusp1"
"Map3k111",1.93400007717294e-26,0.388478040367039,0.364,0.066,3.39475033546165e-22,"11","Map3k11"
"Slc43a21",1.98571502957615e-26,0.540292439921559,0.455,0.102,3.48552559141502e-22,"11","Slc43a2"
"Ramp11",4.34022420142379e-26,1.05494096247181,0.852,0.366,7.61839554075918e-22,"11","Ramp1"
"Masp11",4.47526412581326e-26,1.19912908530919,0.989,0.737,7.85543112004002e-22,"11","Masp1"
"Hoxa51",4.81051050700001e-26,0.501113055912357,0.443,0.096,8.44388909293713e-22,"11","Hoxa5"
"Ptbp31",6.51684043270184e-26,0.846229044168858,0.864,0.416,1.14390100115215e-21,"11","Ptbp3"
"Ddx3x1",9.88266847358563e-26,0.923214366899111,0.977,0.625,1.73470479716849e-21,"11","Ddx3x"
"Csrnp13",1.02218656213088e-25,0.889783069390927,0.739,0.268,1.79424407250834e-21,"11","Csrnp1"
"Slfn53",1.3830054192339e-25,0.97611255133296,0.932,0.503,2.42758941238127e-21,"11","Slfn5"
"Tlnrd11",1.7140555004492e-25,0.397224165930495,0.489,0.113,3.00868161993848e-21,"11","Tlnrd1"
"Arrb22",2.09675489334427e-25,0.294577029095555,0.318,0.053,3.6804338642872e-21,"11","Arrb2"
"Noct1",2.16208088620341e-25,0.314566626956425,0.205,0.024,3.79510057955284e-21,"11","Noct"
"Egr13",2.81931400414421e-25,1.19858268607153,1,0.818,4.94874187147433e-21,"11","Egr1"
"Heg11",3.57167627789576e-25,0.787496781333152,0.852,0.371,6.26936337059042e-21,"11","Heg1"
"Tspan181",4.86517575359198e-25,0.25605404555473,0.284,0.044,8.53984300028001e-21,"11","Tspan18"
"Inpp5a2",5.36975225523785e-25,0.641819886759122,0.693,0.228,9.42552613361899e-21,"11","Inpp5a"
"Lrrc8c1",6.49984415914152e-25,0.418068718423495,0.5,0.119,1.14091764525411e-20,"11","Lrrc8c"
"Zfp363",1.53418821035278e-24,1.11307021693434,1,0.797,2.69296056563224e-20,"11","Zfp36"
"Zbtb461",1.60863318797279e-24,0.562824975253487,0.477,0.118,2.82363383484864e-20,"11","Zbtb46"
"Hs3st3b11",1.79083802007327e-24,0.99831021091187,0.875,0.425,3.14345797663461e-20,"11","Hs3st3b1"
"Sgpp11",1.84216634362234e-24,0.804773949779244,0.795,0.328,3.2335545829603e-20,"11","Sgpp1"
"Macf12",2.30323856222349e-24,0.805148189410531,1,0.751,4.0428746482709e-20,"11","Macf1"
"Ttll72",3.01730111104765e-24,0.381868702082687,0.307,0.053,5.29626864022194e-20,"11","Ttll7"
"Sema4c1",4.75343359634897e-24,0.69217690035184,0.568,0.168,8.34370199167135e-20,"11","Sema4c"
"Fam43a1",4.79776194934074e-24,0.509206243844369,0.455,0.108,8.4215115496778e-20,"11","Fam43a"
"Map3k31",4.97734332031887e-24,0.457432310217852,0.455,0.107,8.73673073015572e-20,"11","Map3k3"
"Rapgef31",7.41585619305039e-24,0.390806505786148,0.375,0.076,1.30170523756613e-19,"11","Rapgef3"
"Ednrb1",7.612869071654e-24,0.943072565603349,0.92,0.44,1.33628690814743e-19,"11","Ednrb"
"Qk1",8.24286165956564e-24,0.827535997704944,0.955,0.608,1.44686950710356e-19,"11","Qk"
"Fam117b1",8.32482704265978e-24,0.405287068375727,0.409,0.088,1.46125689079807e-19,"11","Fam117b"
"Hbegf2",9.79302620710613e-24,0.367598383412817,0.409,0.088,1.71896989013334e-19,"11","Hbegf"
"Serpina3g1",1.10707259708327e-23,0.701480302415923,0.614,0.187,1.94324452966026e-19,"11","Serpina3g"
"Klhl31",1.29806725628364e-23,0.34616326589364,0.273,0.044,2.27849745495467e-19,"11","Klhl3"
"Itprip1",2.73103884587968e-23,0.340660058466325,0.341,0.066,4.7937924861726e-19,"11","Itprip"
"Zdhhc181",3.23131738887659e-23,0.481548608623145,0.443,0.109,5.67193141269508e-19,"11","Zdhhc18"
"Degs11",3.74172852753067e-23,0.840213373278003,0.966,0.617,6.56785608437459e-19,"11","Degs1"
"Agtr1a2",5.13607013665986e-23,0.870634584414808,0.83,0.367,9.01534391087905e-19,"11","Agtr1a"
"Rgl12",6.32389306698519e-23,0.89407707881358,0.818,0.416,1.11003295004791e-18,"11","Rgl1"
"Gm344551",6.73748638124334e-23,0.267571989892625,0.239,0.035,1.18263098449964e-18,"11","Gm34455"
"Sh2d3c2",6.94121599239283e-23,0.359770749947958,0.352,0.069,1.21839164314471e-18,"11","Sh2d3c"
"Sele1",9.78810274426401e-23,0.388728702933467,0.295,0.052,1.71810567470066e-18,"11","Sele"
"Atp2b43",2.35801934146931e-22,0.512761388443683,0.602,0.181,4.13903135008108e-18,"11","Atp2b4"
"Grasp1",2.7527874802747e-22,0.316571972763902,0.398,0.087,4.83196786412618e-18,"11","Grasp"
"Rfk1",3.55263678059408e-22,0.525262028009446,0.614,0.19,6.2359433409768e-18,"11","Rfk"
"Ipmk1",4.61946214041749e-22,0.364489418418514,0.341,0.069,8.10854189507482e-18,"11","Ipmk"
"Ctsb2",4.72328332848282e-22,0.625171083565903,1,0.875,8.2907792264859e-18,"11","Ctsb"
"Lrat1",4.93909027802543e-22,0.973663654420778,0.955,0.59,8.66958516501804e-18,"11","Lrat"
"Abcc41",5.84254677516313e-22,0.260053710084091,0.193,0.025,1.02554223544438e-17,"11","Abcc4"
"Apaf11",5.98616700565297e-22,0.312145795352063,0.364,0.075,1.05075189450227e-17,"11","Apaf1"
"Gja42",6.42936590682011e-22,0.807157494042546,0.568,0.18,1.12854659762413e-17,"11","Gja4"
"Flnb1",6.57011669028177e-22,0.628278556766715,0.67,0.231,1.15325258264516e-17,"11","Flnb"
"Dleu23",6.63271283140767e-22,0.457691238165861,0.511,0.137,1.16424008329699e-17,"11","Dleu2"
"Slk1",7.27726629819537e-22,0.645986149639671,0.784,0.32,1.27737855332223e-17,"11","Slk"
"Prkce1",7.85117798850691e-22,0.50932422405413,0.489,0.133,1.37811727232262e-17,"11","Prkce"
"Cdk171",8.14825064683525e-22,0.434199058342657,0.455,0.115,1.43026243603899e-17,"11","Cdk17"
"4931406P16Rik1",1.07783499318262e-21,0.763970134163657,0.909,0.477,1.89192376353345e-17,"11","4931406P16Rik"
"Lims2",1.16871348739846e-21,0.263560025804418,0.182,0.022,2.05144278443051e-17,"11","Lims2"
"Icam12",1.76158537822929e-21,1.01812261987673,0.886,0.525,3.09211081440586e-17,"11","Icam1"
"Abca11",1.95104984503527e-21,0.782831261856557,0.83,0.351,3.42467779299041e-17,"11","Abca1"
"Tcn21",2.33703458378236e-21,0.871536856080465,0.92,0.603,4.10219680491318e-17,"11","Tcn2"
"Fcna1",2.53112548451939e-21,0.627470436552011,0.648,0.214,4.44288456297689e-17,"11","Fcna"
"Ints6l",2.65387765809755e-21,0.40796802447515,0.42,0.1,4.65835145325864e-17,"11","Ints6l"
"Ndrg11",2.6576320448259e-21,0.629578972026629,0.705,0.259,4.6649415282829e-17,"11","Ndrg1"
"Tifa1",2.83019316937999e-21,0.514849916829183,0.58,0.175,4.9678380702127e-17,"11","Tifa"
"Spint22",4.18209456763707e-21,0.416275721666427,0.511,0.139,7.34083059457334e-17,"11","Spint2"
"Uhmk11",4.53082826568566e-21,0.357492565157678,0.443,0.11,7.95296285475803e-17,"11","Uhmk1"
"Ankrd442",4.98092554953923e-21,0.467861625913224,0.352,0.076,8.74301861710622e-17,"11","Ankrd44"
"Il4ra1",5.29716741741411e-21,0.696777295452384,0.75,0.3,9.29811796778698e-17,"11","Il4ra"
"Lpar62",5.99156965001459e-21,0.452151862123633,0.352,0.077,1.05170022066706e-16,"11","Lpar6"
"Klf23",6.15494004684713e-21,0.923826536880213,1,0.749,1.08037662642308e-16,"11","Klf2"
"Socs33",7.07327542440854e-21,0.95651923115796,0.977,0.713,1.24157203524643e-16,"11","Socs3"
"Ehd42",7.21560408647363e-21,0.307087581724508,0.341,0.071,1.26655498529872e-16,"11","Ehd4"
"Pdlim12",8.24738981145231e-21,0.823047704777696,0.898,0.512,1.44766433360422e-16,"11","Pdlim1"
"Gm129401",1.02519486508533e-20,0.279611084157216,0.261,0.045,1.79952454668428e-16,"11","Gm12940"
"Btg23",1.26799585279568e-20,1.00529058850742,0.966,0.67,2.22571312041226e-16,"11","Btg2"
"Dcdc2a1",1.39144353291711e-20,0.253604513745325,0.261,0.044,2.44240083332939e-16,"11","Dcdc2a"
"Arid5a1",1.46334137184645e-20,0.505280459739357,0.489,0.136,2.56860311000208e-16,"11","Arid5a"
"Midn1",1.66249985841141e-20,0.703189672653426,0.795,0.365,2.91818600146955e-16,"11","Midn"
"Marcksl12",1.85938145884591e-20,0.883831581247357,0.955,0.652,3.26377227471223e-16,"11","Marcksl1"
"Xiap1",2.14304345421974e-20,0.711525740849217,0.818,0.37,3.76168417519192e-16,"11","Xiap"
"Abcg11",2.26356641167925e-20,0.649446498172368,0.682,0.259,3.97323812242059e-16,"11","Abcg1"
"Slc9a3r12",2.2878671988235e-20,0.260305243144515,0.273,0.049,4.01589329409489e-16,"11","Slc9a3r1"
"Actn41",2.35894411450865e-20,0.748898756554899,0.977,0.868,4.14065460419703e-16,"11","Actn4"
"Rspo31",2.58348989294719e-20,1.03985267364734,0.932,0.567,4.53479980909021e-16,"11","Rspo3"
"Ccnl13",3.06873195072954e-20,0.823412924872092,0.886,0.509,5.38654519311556e-16,"11","Ccnl1"
"Hspg22",4.25523767518576e-20,0.72212225693756,0.932,0.574,7.46921869125357e-16,"11","Hspg2"
"Dock91",4.40504302015995e-20,0.291444690389966,0.261,0.046,7.73217201328677e-16,"11","Dock9"
"Kcnb11",5.82584964709953e-20,0.414175932638223,0.318,0.068,1.02261138855538e-15,"11","Kcnb1"
"Epor1",6.19797059093386e-20,0.32156733607417,0.284,0.053,1.08792977782662e-15,"11","Epor"
"Trim561",6.38421651643667e-20,0.493767338189195,0.568,0.179,1.12062152513013e-15,"11","Trim56"
"Ints61",6.64607852340425e-20,0.521976740766388,0.5,0.147,1.16658616321315e-15,"11","Ints6"
"Cpd2",7.22456802023331e-20,0.672009883289896,0.807,0.397,1.26812842459155e-15,"11","Cpd"
"Ly6a2",1.08403815967674e-19,0.287288350249002,0.455,0.116,1.90281218168058e-15,"11","Ly6a"
"Bmpr21",1.09291930533957e-19,0.7788371617419,0.955,0.609,1.91840125666255e-15,"11","Bmpr2"
"Schip11",1.11137728830211e-19,0.305878223346388,0.239,0.041,1.9508005541567e-15,"11","Schip1"
"Glul2",1.23015611141041e-19,0.64329524550233,0.761,0.329,2.15929302235869e-15,"11","Glul"
"Fnbp1l1",1.28775304174238e-19,0.335673055183787,0.375,0.087,2.26039291417041e-15,"11","Fnbp1l"
"Mgll2",1.32988737072441e-19,0.547889938248187,0.682,0.252,2.33435130183256e-15,"11","Mgll"
"Myo1c2",1.61974560755138e-19,0.704663998958992,0.909,0.488,2.84313946493494e-15,"11","Myo1c"
"Tut71",1.64634349698888e-19,0.678715676583467,0.841,0.393,2.88982674026458e-15,"11","Tut7"
"Raph11",1.77103785215534e-19,0.780070968098014,1,0.802,3.10870274188828e-15,"11","Raph1"
"Rapgef22",2.11408529128166e-19,0.376585225276424,0.455,0.12,3.7108539117867e-15,"11","Rapgef2"
"Gramd1a1",2.15227327339951e-19,0.455100889493663,0.545,0.168,3.77788527679816e-15,"11","Gramd1a"
"Spag91",2.21795149549999e-19,0.682517237478484,0.92,0.538,3.89317026005113e-15,"11","Spag9"
"Fam222b1",2.32932615528028e-19,0.275742734553746,0.33,0.071,4.08866620036347e-15,"11","Fam222b"
"Etv31",2.86982395684685e-19,0.468275524569666,0.443,0.12,5.03740199145327e-15,"11","Etv3"
"Col14a11",2.87340138784997e-19,0.894037929254602,0.989,0.852,5.04368145609306e-15,"11","Col14a1"
"Itga92",2.99768742167809e-19,0.72041776363597,0.909,0.601,5.26184073127154e-15,"11","Itga9"
"1700025G04Rik2",3.22752385115561e-19,0.716670553822194,0.682,0.275,5.66527261593345e-15,"11","1700025G04Rik"
"Rxra1",3.42506345667703e-19,0.575455493420606,0.761,0.31,6.0120138855052e-15,"11","Rxra"
"Sod11",3.50940339429545e-19,0.674861335696164,0.864,0.477,6.16005577800681e-15,"11","Sod1"
"Amotl12",4.13339037758324e-19,0.680492880988782,0.898,0.461,7.25534012977186e-15,"11","Amotl1"
"Trim251",4.19764145415779e-19,0.559588699608952,0.602,0.212,7.36812004448317e-15,"11","Trim25"
"Irgm11",4.53041156468637e-19,0.560407651456325,0.648,0.232,7.95223141949399e-15,"11","Irgm1"
"Taok21",4.88486248795274e-19,0.414560828561053,0.455,0.123,8.57439912510345e-15,"11","Taok2"
"Adamts42",5.163938958968e-19,0.549389001485117,0.614,0.215,9.06426205467654e-15,"11","Adamts4"
"App2",5.3818882270056e-19,0.621724837921839,1,0.931,9.44682840486293e-15,"11","App"
"Snx52",5.58460298701629e-19,0.561646031944964,0.693,0.276,9.80265362310969e-15,"11","Snx5"
"Tecpr11",6.34186198386411e-19,0.519738887762525,0.534,0.172,1.11318703402767e-14,"11","Tecpr1"
"Tns22",6.74359477244861e-19,0.626090421345434,0.795,0.344,1.1837031904079e-14,"11","Tns2"
"Eef21",7.17162929100349e-19,0.569387692641153,0.989,0.902,1.25883608944984e-14,"11","Eef2"
"Arvcf1",7.32634313667706e-19,0.704459717543042,0.909,0.489,1.28599301078093e-14,"11","Arvcf"
"Plvap1",7.77403101881509e-19,0.905756117335537,0.989,0.748,1.36457566473261e-14,"11","Plvap"
"Dcbld11",7.92919916424193e-19,0.276119855323626,0.273,0.052,1.39181232929939e-14,"11","Dcbld1"
"Chst152",1.03583932483723e-18,0.79631171063617,0.875,0.495,1.81820876688679e-14,"11","Chst15"
"Tmem1081",1.06436166122276e-18,0.472044538623244,0.455,0.125,1.86827402394431e-14,"11","Tmem108"
"Adamts131",1.29129893949552e-18,0.358386162515158,0.318,0.068,2.26661702849649e-14,"11","Adamts13"
"Ssh1",1.29472382277874e-18,0.542913780883438,0.659,0.247,2.27262872612352e-14,"11","Ssh1"
"Sertad12",1.46496482502552e-18,0.638588549721275,0.773,0.34,2.5714527573673e-14,"11","Sertad1"
"H2-K12",1.5309549358137e-18,0.67335391824167,1,0.945,2.68728519883378e-14,"11","H2-K1"
"Cpne21",1.77983537307879e-18,0.421783813683371,0.455,0.129,3.12414503036521e-14,"11","Cpne2"
"H2-Q63",1.79776077830695e-18,0.50508053258728,0.455,0.13,3.15560949416218e-14,"11","H2-Q6"
"Tmtc21",1.94915045643936e-18,0.517717535857241,0.625,0.216,3.42134379618801e-14,"11","Tmtc2"
"Mknk21",1.96088396715908e-18,0.39832614626604,0.5,0.146,3.44193962755434e-14,"11","Mknk2"
"BC0055371",2.04502046987037e-18,0.715990682847909,0.807,0.397,3.58962443076347e-14,"11","BC005537"
"Nfkbia4",2.51555865146984e-18,0.790624261673202,0.977,0.599,4.415560100925e-14,"11","Nfkbia"
"Tanc12",2.76047432407986e-18,0.638129289555099,0.739,0.32,4.84546058105737e-14,"11","Tanc1"
"Prcp1",2.80314632574107e-18,0.455260570911426,0.489,0.149,4.9203627455733e-14,"11","Prcp"
"Lrrc323",3.06126183514964e-18,0.778693918236452,0.864,0.471,5.37343289923816e-14,"11","Lrrc32"
