"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"D430019H16Rik",2.09977551046295e-13,-0.336002360142576,0.083,0.226,3.68573595351562e-09
"Atrx",1.57196834512098e-07,-0.33606548752057,0.56,0.605,0.00275927603619086
"Zfas1",2.09335766507778e-07,-0.336242140084942,0.26,0.358,0.00367447070951103
"Wsb1",1.15999746155575e-07,-0.336949807127364,0.336,0.435,0.0020361435442688
"Qk",1.92703264406372e-08,-0.338076944263398,0.577,0.624,0.000338252040012504
"Cfl2",4.64935819446673e-09,-0.338628520610586,0.387,0.493,8.16101843874746e-05
"Gbp5",5.01380965343713e-14,-0.338985601567094,0.049,0.189,8.80074008467819e-10
"Abca1",2.57420131448817e-10,-0.339637510567622,0.26,0.401,4.51849556732109e-06
"Sdf4",1.42516565784879e-11,-0.339774349040283,0.799,0.835,2.50159327922197e-07
"Chsy1",1.47739940174709e-08,-0.340241588498624,0.342,0.452,0.000259327916988667
"4930523C07Rik",1.14817343618109e-08,-0.340496501710254,0.577,0.637,0.000201538883252866
"Ech1",1.42453912437189e-09,-0.342815556803542,0.694,0.725,2.50049352500998e-05
"Olfml1",6.79270938707789e-11,-0.34427871517431,0.252,0.393,1.19232427871378e-06
"Bok",2.01049611437475e-12,-0.344415057993221,0.841,0.897,3.52902382956201e-08
"Tspan4",3.92540056941596e-11,-0.344616947651694,0.71,0.772,6.89025561949583e-07
"Ripor3",9.67512242415194e-22,-0.344679379547728,0.013,0.184,1.69827423911139e-17
"Nucb1",1.16296589600722e-13,-0.345302012924952,0.757,0.79,2.04135403726148e-09
"Rbm39",1.96492027878809e-15,-0.345920200504934,0.867,0.883,3.44902456535674e-11
"Lysmd3",1.37748104388935e-14,-0.345996563972226,0.076,0.231,2.41789247633898e-10
"Ephb4",1.71289983811484e-13,-0.346013310417654,0.112,0.267,3.00665308584297e-09
"Map2",1.50139742821226e-16,-0.34607925450734,0.047,0.203,2.63540290574097e-12
"Sned1",4.68757537383861e-16,-0.346554321016234,0.049,0.203,8.22810105369891e-12
"Gm26802",1.31513130949909e-17,-0.346786089733353,0.027,0.179,2.30844998756376e-13
"Chd3",4.33309153909809e-15,-0.346860223009033,0.093,0.257,7.60587557857888e-11
"Top1",4.18573255624935e-09,-0.347227879043263,0.639,0.675,7.34721635598449e-05
"Plscr4",1.44922059444951e-09,-0.34755773389436,0.474,0.577,2.54381690943723e-05
"Cd82",1.25844298628331e-11,-0.347753294958822,0.402,0.531,2.20894497382309e-07
"Serpina3g",1.66386095927394e-05,-0.348346828569794,0.161,0.247,0.292057514181354
"Syt9",6.98220247497922e-14,-0.350365016432331,0.082,0.228,1.2255860004331e-09
"B230219D22Rik",6.94499198985381e-10,-0.350758123220811,0.594,0.643,1.21905444397904e-05
"Hint2",6.64856984579501e-10,-0.350779123834333,0.307,0.421,1.1670234650324e-05
"Mylk",9.43056429470316e-15,-0.351702810970422,0.856,0.881,1.65534695064925e-10
"Myo1c",1.52464748760788e-08,-0.352394505756084,0.583,0.625,0.000267621373499811
"Acsl4",3.05820463980606e-12,-0.352664544416283,0.173,0.322,5.36806660425159e-08
"Disp2",1.25345807411468e-19,-0.353460143069272,0.002,0.146,2.20019495749349e-15
"Sumo3",3.57371074925381e-08,-0.353993028002404,0.474,0.547,0.000627293447816521
"Tra2a",3.23747524519716e-08,-0.354401116532221,0.378,0.47,0.000568274029789458
"Ndrg2",8.06844194618522e-09,-0.355591237403417,0.619,0.681,0.000141625361481389
"Spry2",6.0418479103381e-09,-0.355747409579874,0.269,0.386,0.000106052556370165
"Serpine1",3.18254395539611e-05,-0.355860080304273,0.395,0.484,0.558631940490679
"Cyp27a1",2.51932076620938e-16,-0.356427007340893,0.082,0.25,4.42216374092732e-12
"Cdkn1b",6.61198823777714e-10,-0.357424623442724,0.311,0.434,1.16060229537702e-05
"Myc",4.83255807235839e-08,-0.359228442824918,0.247,0.368,0.000848258918441068
"Nt5e",2.61064035848446e-20,-0.359639980023341,0,0.147,4.58245702124777e-16
"Lpar1",2.44955453400967e-13,-0.360579697302793,0.083,0.227,4.29970307354717e-09
"Cysltr1",2.6910273062941e-19,-0.361051414784296,0.028,0.194,4.72356023073803e-15
"Rgs4",9.4933062891926e-17,-0.363628806767909,0.006,0.133,1.66636005294198e-12
"Maf",8.75776431761926e-12,-0.364475559079898,0.364,0.506,1.53725037067171e-07
"Kdm6b",6.49487138632736e-11,-0.364520295469485,0.209,0.35,1.14004477444204e-06
"Trappc6b",1.25118836059787e-09,-0.364553865785666,0.539,0.61,2.19621092935744e-05
"Ppp1r10",1.97720903509891e-06,-0.365244067394183,0.298,0.384,0.0347059501930911
"Metrn",1.66116096526016e-16,-0.365309990945686,0.057,0.216,2.91583584232116e-12
"Rnaset2b",9.17457228156658e-11,-0.365334292414988,0.683,0.725,1.61041267258338e-06
"Evi5",3.19451680720477e-11,-0.365475938422328,0.336,0.468,5.60733535168654e-07
"Adamts9",1.45549289582579e-16,-0.365816950690696,0.091,0.264,2.55482668004301e-12
"Tax1bp1",1.3367465935058e-09,-0.366262848580547,0.683,0.697,2.34639129558074e-05
"Ldlrap1",1.02785578844003e-11,-0.366330257545435,0.264,0.406,1.80419526544878e-07
"Tnrc6b",1.69386031722199e-12,-0.367869674281001,0.423,0.568,2.97323301481976e-08
"Ryk",7.17050398019215e-16,-0.368075461464336,0.818,0.864,1.25863856364313e-11
"Xdh",7.5198754809607e-14,-0.368431061978144,0.197,0.369,1.31996374317303e-09
"Grn",9.20147370730444e-15,-0.369175416309869,0.704,0.769,1.61513467984315e-10
"Dynll2",4.27833710693324e-10,-0.369414426456046,0.433,0.531,7.50976512379992e-06
"Gucy1a2",2.91627238728336e-17,-0.370321553798873,0.051,0.215,5.11893292139849e-13
"Man2a1",1.97981139629757e-12,-0.371186034385517,0.653,0.731,3.47516294392113e-08
"Fut8",2.11886184693939e-11,-0.371882723639444,0.214,0.353,3.71923819993272e-07
"Arhgap5",8.31170568215705e-11,-0.372182451936489,0.603,0.676,1.45895369838903e-06
"Snrk",1.32395676920081e-11,-0.373996775730595,0.237,0.384,2.32394131697818e-07
"Eef2",1.58221815772075e-19,-0.374911512435997,0.899,0.929,2.77726753224724e-15
"Adora2a",1.45562840190797e-18,-0.376340018508911,0.053,0.227,2.55506453386906e-14
"Ddx24",3.38318059285162e-11,-0.376928265635627,0.577,0.659,5.93849689463245e-07
"Ldb1",1.42276191023771e-12,-0.377350735018004,0.186,0.34,2.49737398104024e-08
"Adamts10",9.12862880827376e-10,-0.377392538181472,0.417,0.526,1.60234821471629e-05
"Kctd12",2.35648925020829e-11,-0.379497712025792,0.157,0.3,4.13634558089061e-07
"Dennd1a",8.24673932682811e-15,-0.379742169254875,0.118,0.281,1.44755015403814e-10
"Tcf7l2",5.90133431330448e-12,-0.380503694608242,0.203,0.356,1.03586121201434e-07
"M6pr",4.11857407524368e-12,-0.381046240231358,0.292,0.433,7.22933307427523e-08
"Psme1",2.71039201659195e-14,-0.382973714194014,0.693,0.763,4.75755110672386e-10
"Enpp5",9.54880336055199e-12,-0.384444908980899,0.224,0.366,1.67610145387769e-07
"Vcl",1.57079210903705e-11,-0.384984836012225,0.727,0.738,2.75721138899274e-07
"Tiparp",3.78475647038051e-10,-0.385221562834573,0.252,0.381,6.64338303245891e-06
"Gbp6",1.29514528685988e-17,-0.386005060547559,0.03,0.184,2.27336852202515e-13
"Atxn7l3b",1.21293773448655e-14,-0.386402548913422,0.746,0.788,2.12906960534424e-10
"Nedd4",6.06684746106474e-23,-0.387033580088687,0.962,0.959,1.06491373484069e-18
"Suclg2",9.10170170490408e-21,-0.390230426299746,0.08,0.281,1.59762170026181e-16
"Srpx2",1.66589434328862e-14,-0.391688143432517,0.613,0.723,2.92414434077452e-10
"Pcnp",1.91832258123818e-11,-0.391933439372405,0.586,0.656,3.36723162684737e-07
"Rbms1",1.13388082965535e-14,-0.392198948746768,0.757,0.81,1.99030102029403e-10
"C1qtnf1",1.08366683852656e-13,-0.39226680327339,0.218,0.382,1.90216040166567e-09
"1810037I17Rik",1.39396362441726e-18,-0.392548386819105,0.808,0.871,2.44682434993961e-14
"Gbp3",1.08461050757931e-19,-0.393115769430534,0.057,0.242,1.90381682395397e-15
"Csf1",1.92339730808293e-10,-0.394769974939854,0.486,0.576,3.37613929487797e-06
"Chd6",1.51590891214583e-09,-0.394846665824378,0.243,0.368,2.66087491348957e-05
"Pelo",3.67337546737204e-09,-0.395133417862413,0.543,0.596,6.44787595787814e-05
"Wwc2",7.18067797473439e-12,-0.395711855277256,0.459,0.567,1.26042440490513e-07
"Dnajc8",9.25958066242203e-12,-0.396120694317742,0.584,0.669,1.62533419367494e-07
"Itgb3",4.95426805355628e-23,-0.396420326511904,0.002,0.17,8.69622671440734e-19
"Prkab1",3.23309005321502e-14,-0.396489775500139,0.216,0.381,5.67504297040832e-10
"H6pd",1.19066979624104e-11,-0.396935677224554,0.448,0.55,2.0899826933419e-07
"Tap2",3.33538086348213e-12,-0.397068528606088,0.273,0.423,5.85459402967017e-08
"Tpp1",5.25699092046662e-14,-0.397616234397347,0.249,0.416,9.22759616269505e-10
"Etnk1",2.10974663562311e-12,-0.397690431067617,0.332,0.482,3.70323826950924e-08
"Csnk1a1",1.47208188485752e-20,-0.397759146622993,0.858,0.892,2.58394533249041e-16
"Hfe",4.64099844350078e-17,-0.398049761123811,0.116,0.3,8.14634456787692e-13
"Gucy1a1",8.44211024515002e-18,-0.399074447768812,0.833,0.882,1.48184361133118e-13
"Psen2",1.24333087913361e-13,-0.399713604843299,0.226,0.393,2.18241869214322e-09
"Txnip",5.28308509316422e-14,-0.399956633488601,0.801,0.868,9.27339926403116e-10
"Ddx5",1.39674890081193e-19,-0.400106846677191,0.966,0.954,2.45171334559517e-15
"Sh3glb2",1.45754605157964e-11,-0.40016868064207,0.311,0.44,2.55843058433774e-07
"Ifih1",8.00162836782011e-15,-0.400244718746998,0.184,0.357,1.40452582740346e-10
"Spint2",5.39711193247029e-14,-0.400959121797448,0.093,0.243,9.4735505750651e-10
"Rrs1",1.10223971445908e-08,-0.400999987865222,0.351,0.446,0.000193476137079003
"Sh2d3c",4.31340267375906e-22,-0.401549947288874,0.011,0.181,7.57131571324928e-18
"Rassf1",2.95848454686298e-11,-0.402289143930213,0.334,0.463,5.19302792510859e-07
"Cdkn1a",0.000640477781032284,-0.403342527037573,0.131,0.194,1
"Serinc5",7.47399733082654e-19,-0.403550936586214,0.072,0.254,1.31191075147998e-14
"Snhg1",4.17989681768571e-10,-0.403586029389448,0.38,0.494,7.33697288408373e-06
"Pttg1",6.30221774918938e-11,-0.404151624490508,0.412,0.514,1.10622828151521e-06
"Cox7a2l",6.97438378157938e-15,-0.404912783686685,0.693,0.754,1.22421358518063e-10
"Imp3",2.29298157598596e-13,-0.404937637488649,0.727,0.773,4.02487056032816e-09
"Dipk2a",9.30447633499192e-16,-0.405817887523113,0.12,0.293,1.63321473108113e-11
"Ifit1",8.35608255045948e-19,-0.406358006463699,0.072,0.257,1.46674317008215e-14
"Slc16a9",2.4584884180512e-13,-0.408089405344331,0.332,0.483,4.31538472020526e-09
"Glul",6.66014900180529e-11,-0.410755467084756,0.216,0.349,1.16905595428688e-06
"Asph",8.71766109377759e-11,-0.410887715926774,0.419,0.519,1.53021105179078e-06
"Fign",8.04554252073022e-16,-0.411023485526586,0.123,0.297,1.41223407866378e-11
"Hnrnpa2b1",3.18757631142511e-15,-0.411101645910708,0.784,0.824,5.59515269944449e-11
"Ctso",3.93565475189809e-13,-0.411198215943042,0.252,0.404,6.90825478600672e-09
"Igsf10",7.90219464847624e-14,-0.411447461423196,0.222,0.388,1.38707222664703e-09
"Gbp7",3.07608394582164e-10,-0.412018911316169,0.241,0.366,5.39945015010072e-06
"Bex3",3.49633978415977e-13,-0.413078276730974,0.311,0.464,6.13712522313564e-09
"Odc1",0.0602618647675984,-0.413311362609199,0.526,0.489,1
"Camk1d",1.11692270223726e-13,-0.413750638661545,0.137,0.292,1.96053441923707e-09
"Itih3",8.1906046917296e-18,-0.414810845891661,0.057,0.223,1.4376968415393e-13
"Park7",1.19615825922946e-17,-0.415681369023307,0.81,0.863,2.09961659242546e-13
"Gcc2",4.47890618230952e-13,-0.415712844377474,0.245,0.403,7.8618240218079e-09
"Pdgfra",4.74352665269533e-14,-0.416114465746288,0.7,0.773,8.32631233347611e-10
"Pkia",2.8147461741875e-17,-0.416159718617346,0.101,0.277,4.94072395955132e-13
"Cit",1.67790293603695e-16,-0.416224771207351,0.08,0.248,2.94522302362565e-12
"Pcdh18",1.25396921302672e-13,-0.417047252946215,0.243,0.417,2.2010921596258e-09
"Msi2",4.44943454751908e-13,-0.418110878179854,0.389,0.535,7.81009246126024e-09
"Hmgb2",3.32761531404351e-11,-0.419242592608788,0.457,0.56,5.84096316074058e-07
"F830016B08Rik",4.10857614992959e-06,-0.419712096428106,0.078,0.16,0.0721178371597141
"Cyfip2",5.16231212457079e-24,-0.419875736647639,0,0.173,9.06140647225911e-20
"Casp12",5.89990371148951e-13,-0.421156685847148,0.237,0.391,1.03561009847775e-08
"Tmem51",2.42786032038967e-22,-0.421259608131616,0.053,0.251,4.26162322037998e-18
"Acsl5",1.36117840705141e-11,-0.421973011404771,0.429,0.545,2.38927645789734e-07
"Sertad2",3.15411543874705e-12,-0.42316381408922,0.254,0.399,5.5364188296327e-08
"Egfl7",1.74440087294914e-25,-0.423442642896639,0.027,0.231,3.06194685228762e-21
"Dcbld2",3.84072763402074e-15,-0.423491637100257,0.159,0.33,6.74162921599661e-11
"Ly6a",6.87554126314276e-16,-0.423668860865431,0.008,0.131,1.20686375791945e-11
"Eif4g3",8.18237750797276e-12,-0.424203635274698,0.56,0.614,1.43625272397446e-07
"Zcchc24",6.46390468121136e-12,-0.425927299353113,0.457,0.557,1.13460918869303e-07
"Mcl1",1.76249371825817e-14,-0.426071764492751,0.767,0.79,3.09370522365856e-10
"Cd47",3.12689677531058e-20,-0.42623969869461,0.865,0.906,5.48864190970266e-16
"Hexim1",1.01228528239803e-12,-0.427267237590429,0.19,0.347,1.77686435619327e-08
"Ldb2",1.94667535725953e-25,-0.427853990692001,0.009,0.202,3.41699925459765e-21
"Afap1l2",5.31917941506401e-16,-0.428111987846901,0.129,0.306,9.33675562726186e-12
"Rcsd1",8.91647730493025e-17,-0.428897581474256,0.3,0.483,1.56510926133441e-12
"Smtn",1.7413998718706e-11,-0.430138663286997,0.29,0.426,3.05667919509447e-07
"Zmynd8",4.44219598330515e-15,-0.430427886354382,0.342,0.497,7.79738660949552e-11
"Csrp1",3.4146270992948e-09,-0.431463942750089,0.706,0.738,5.99369494739216e-05
"Smpdl3a",3.58762045617716e-21,-0.432767068697977,0.07,0.27,6.29735018672776e-17
"Rab20",2.91802539551987e-15,-0.433383226560737,0.171,0.347,5.12200997675602e-11
"Rnaset2a",9.0539517540851e-14,-0.433635268316568,0.713,0.738,1.58924015139456e-09
"Ctsl",5.04757361057599e-39,-0.434176947105672,0.992,0.995,8.86000595864404e-35
"Ier5",1.23611547741906e-08,-0.43436973350772,0.609,0.664,0.000216975349751368
"Itgb1",6.77685356817501e-27,-0.434607898962018,0.987,0.978,1.18954110682176e-22
"Psmb10",4.33973746085214e-16,-0.434629959054685,0.693,0.757,7.61754116503375e-12
"Mbnl2",3.07412549113339e-16,-0.435243298654636,0.609,0.718,5.39601247458644e-12
"Mylip",1.1230248754633e-12,-0.43559444711834,0.34,0.48,1.97124556390073e-08
"Slc29a1",2.49009676771832e-13,-0.436219387969465,0.569,0.668,4.37086685637596e-09
"Slco3a1",1.37145239794857e-16,-0.436566582499603,0.476,0.631,2.40731039411912e-12
"Oaf",1.90255709522588e-16,-0.436874226421778,0.757,0.824,3.33955846924998e-12
"Tns2",1.53737938078517e-14,-0.436967276805999,0.275,0.438,2.69856202709221e-10
"Lats2",1.68795149950433e-15,-0.43940323312041,0.342,0.501,2.96286126707994e-11
"Gnai2",7.54321018285273e-32,-0.440468697102304,0.977,0.982,1.32405968339614e-27
"Cdc42ep1",2.99838669262154e-14,-0.44077392280837,0.34,0.494,5.26306816155858e-10
"Pip4k2a",4.61141575485949e-17,-0.440930902638183,0.194,0.383,8.09441807450487e-13
"Mbnl1",2.3409201715645e-20,-0.440985816855048,0.778,0.849,4.10901717714716e-16
"Gabarapl1",1.69928950682716e-15,-0.441228375597529,0.472,0.605,2.98276287133372e-11
"Ubl3",1.08881033850751e-14,-0.441612461156287,0.465,0.587,1.91118878718224e-10
"Akirin2",6.66886077014829e-16,-0.441612654773949,0.408,0.554,1.17058513098413e-11
"Srsf5",4.10773167358181e-15,-0.442259455246766,0.825,0.872,7.21030140663815e-11
"Mbd2",1.17561606757818e-14,-0.443045705039482,0.586,0.67,2.06355888341998e-10
"Ifit3b",7.73143986638343e-24,-0.444158896065007,0.046,0.251,1.35709963974628e-19
"Tanc1",7.47459435305097e-15,-0.444645808097428,0.309,0.478,1.31201554679104e-10
"Cdkn2c",1.60402200815176e-14,-0.446562472120485,0.294,0.456,2.81553983090878e-10
"Cdh2",6.33460172324275e-17,-0.447202220371224,0.75,0.837,1.1119126404808e-12
"Hes1",3.51463513361974e-10,-0.447493671130114,0.827,0.867,6.16923905004272e-06
"Gja4",3.78642302521146e-17,-0.4478569940529,0.091,0.269,6.64630833615368e-13
"Pdlim5",3.52165976082873e-16,-0.4482520088584,0.397,0.563,6.18156937818266e-12
"Rsrc2",1.29322994932904e-13,-0.448308273882727,0.469,0.597,2.27000653005726e-09
"Ankrd50",6.86044464474654e-17,-0.449212616688248,0.226,0.411,1.20421384849236e-12
"Eif4e3",9.95434617874085e-16,-0.449589836440118,0.194,0.364,1.74728638475438e-11
"Ifrd1",2.31233300905106e-12,-0.450166011517706,0.374,0.516,4.05883813078733e-08
"Phf11d",7.31079796401271e-16,-0.450233187175265,0.292,0.463,1.28326436662315e-11
"Tut7",3.41340677249252e-13,-0.450244948139333,0.309,0.46,5.99155290775612e-09
"Il10rb",2.07107249875134e-14,-0.450885491998009,0.345,0.502,3.63535355705823e-10
"Srsf7",3.10770678866477e-11,-0.452206095904353,0.696,0.727,5.45495772614327e-07
"Eif4a2",7.12639563320333e-21,-0.452562802301863,0.691,0.789,1.25089622549618e-16
"Grb10",6.25857793346714e-26,-0.453609365722449,0.04,0.254,1.09856818466149e-21
"Sucnr1",1.2636703895453e-27,-0.456068868118837,0.004,0.205,2.21812063476886e-23
"Brd2",7.89637337295273e-14,-0.457224927575066,0.474,0.594,1.38605041815439e-09
"Ankrd55",2.33945830125937e-25,-0.458502770054643,0.013,0.208,4.10645115620058e-21
"Klhl13",1.21471429063962e-20,-0.459472751812973,0.085,0.284,2.13218799435973e-16
"Notch1",1.82491458639967e-15,-0.462870746739315,0.349,0.516,3.20327257350734e-11
"Scp2",2.29316735916408e-20,-0.463352615154674,0.732,0.801,4.0251966655407e-16
"Amotl2",2.81787363893139e-16,-0.464373338772042,0.239,0.417,4.94621359841627e-12
"Carmn",1.57996115941719e-23,-0.464760226462491,0.046,0.25,2.773305823125e-19
"Cd302",1.35368092110879e-34,-0.464937560952463,0.973,0.986,2.37611612082227e-30
"Crebrf",4.40113309772611e-16,-0.465057467111151,0.184,0.367,7.72530892643864e-12
"Syne2",1.40791882939962e-16,-0.465609777456134,0.287,0.473,2.47131992124515e-12
"Map4k3",5.74337404700289e-18,-0.466209930515749,0.209,0.409,1.00813444647042e-13
"Arhgap6",2.97520507757649e-14,-0.466543983419706,0.304,0.452,5.22237747267002e-10
"Rnf213",8.81672529571306e-22,-0.466703267719271,0.156,0.385,1.54759979115651e-17
"Dmd",2.24033125475272e-17,-0.467762581693065,0.161,0.346,3.93245345146746e-13
"Adcy5",1.28312802638075e-30,-0.46938786749235,0.002,0.221,2.25227462470614e-26
"Celf2",9.23691355646134e-19,-0.47004974144355,0.142,0.339,1.62135543656566e-14
"Hk2",3.83516109644868e-11,-0.471196536357694,0.211,0.361,6.73185827259637e-07
"Sept7",2.73340595574423e-20,-0.471557467400845,0.922,0.924,4.79794747411785e-16
"Sntg1",6.76426672791984e-18,-0.472687894045475,0.106,0.292,1.18733173875177e-13
"Sdc4",5.67536571689031e-11,-0.47667521370158,0.609,0.69,9.96196944285756e-07
"Man1a",1.57409862350919e-17,-0.476812373573653,0.247,0.436,2.76301531384568e-13
"Dse",5.96455675322503e-15,-0.476822850312695,0.4,0.55,1.04695864689359e-10
"Pim1",1.50173630005632e-10,-0.477368276721945,0.302,0.433,2.63599772748886e-06
"Gm12216",2.27078325812989e-19,-0.47840177000938,0.076,0.26,3.9859058529954e-15
"Neurl3",8.5676025027331e-26,-0.479097226366222,0.008,0.2,1.50387126730474e-21
"Atf4",2.90441172654436e-13,-0.481707032845551,0.522,0.619,5.09811390360332e-09
"Pla2r1",3.25677861628354e-21,-0.483127865653253,0.148,0.359,5.71662350516251e-17
"Tgoln1",6.24313850747939e-17,-0.483608944907015,0.446,0.581,1.09585810221786e-12
"Rock2",1.4611631814657e-18,-0.484874884878242,0.641,0.748,2.56477973242675e-14
"Gm45338",1.11370961552009e-19,-0.485542514556989,0.082,0.27,1.95489448812241e-15
"Itga8",2.37632182255021e-13,-0.486848347597774,0.395,0.526,4.17115769512238e-09
"Plekhh2",3.2317904246293e-25,-0.487672550349952,0.097,0.327,5.67276173235182e-21
"Fdx1",5.60261318861575e-18,-0.490276378488984,0.503,0.636,9.83426692997723e-14
"Myadm",5.38171207495321e-21,-0.493692902322886,0.765,0.816,9.44651920516537e-17
"Robo2",1.41171958195351e-18,-0.496869840493935,0.459,0.626,2.47799138220299e-14
"Hs3st3a1",2.76304215021275e-24,-0.498099441087506,0.063,0.277,4.84996788626844e-20
"H2-M3",2.02261102765178e-18,-0.498475147432235,0.381,0.561,3.55028913683716e-14
"Ptch1",5.20203389079647e-23,-0.498777209799795,0.059,0.264,9.13113008851505e-19
"Nr3c1",2.99596816889505e-19,-0.499824388050978,0.546,0.675,5.25882292686148e-15
"Fhod1",2.11034620220098e-25,-0.499828547664946,0.104,0.346,3.70429068872337e-21
"Stat1",1.47207708179242e-18,-0.500446974464477,0.324,0.522,2.58393690167024e-14
"Clstn3",1.04938799038685e-29,-0.500742338520868,0.008,0.225,1.84199073952603e-25
"Gas1",4.13975494715761e-17,-0.501155052664807,0.29,0.478,7.26651185874575e-13
"Ncstn",2.49061357329165e-19,-0.501619945246328,0.243,0.435,4.37177400519883e-15
"Ogn",3.48765663897788e-24,-0.502167004770799,0.019,0.211,6.12188369839788e-20
"Dact1",5.43138907097574e-21,-0.502213141043151,0.176,0.389,9.53371723628371e-17
"Rtn1",1.33833622621493e-26,-0.502925753677297,0.087,0.331,2.34918157787506e-22
"Camk2n1",7.33353285907322e-17,-0.502993580439625,0.317,0.512,1.28725502275312e-12
"Adamtsl4",8.56623051947141e-29,-0.503460953184937,0.023,0.246,1.50363044308282e-24
"Irgm2",1.32421900668108e-21,-0.503614534246377,0.102,0.314,2.3244016224273e-17
"Tspan7",5.11082152999341e-27,-0.506881177735372,0.046,0.271,8.97102503159744e-23
"Irs2",1.12507333256167e-16,-0.508152293888043,0.188,0.372,1.97484122064549e-12
"Atrnl1",2.16008526195663e-21,-0.508316620792996,0.184,0.399,3.79159766031248e-17
"Zfp950",3.76991535902521e-21,-0.509570010857426,0.161,0.374,6.61733242969695e-17
"Phactr2",4.96128242212199e-19,-0.510511723791768,0.218,0.418,8.70853903555073e-15
"Map3k8",7.52684004467369e-20,-0.510699105159975,0.195,0.398,1.32118623304157e-15
"Ptger2",6.52283688769491e-23,-0.511883154034792,0.129,0.349,1.14495355889709e-18
"Tcn2",1.02382584269944e-20,-0.511977202778658,0.529,0.663,1.79712150169034e-16
"Prkg1",2.2948879525715e-19,-0.512675759834207,0.192,0.393,4.02821682314875e-15
"Myo1b",7.26226469139984e-18,-0.515047518889594,0.446,0.593,1.27474532128141e-13
"Irf7",3.6648077489995e-17,-0.515674970426665,0.205,0.397,6.43283704181881e-13
"Dusp10",1.05219501674318e-25,-0.516004744440868,0.049,0.27,1.84691791288931e-21
"Rdx",3.56133516287215e-23,-0.518781030929501,0.683,0.766,6.25121161138949e-19
"Nfib",2.41026563921669e-30,-0.519795777109138,0.917,0.959,4.23073927651706e-26
"Susd2",8.48364935971327e-29,-0.52012489391249,0.047,0.287,1.48913497211047e-24
"Ube2h",2.73511185535419e-21,-0.521923450603102,0.368,0.557,4.80094183970321e-17
"Zfp36l2",3.72365559301092e-22,-0.524773464765365,0.573,0.715,6.53613266241206e-18
"Sbno2",1.17870980319194e-14,-0.52530719723469,0.33,0.494,2.06898931754281e-10
"Cyp20a1",5.24552302056389e-22,-0.525654724943832,0.543,0.709,9.2074665579958e-18
"Aldh1a1",7.87534438845074e-22,-0.530577019229362,0.334,0.538,1.38235920050476e-17
"Son",4.32721501927265e-28,-0.530661058062272,0.877,0.907,7.59556052332928e-24
"Zbtb20",5.37133328533976e-39,-0.532031168543417,0.947,0.969,9.42830131575688e-35
"Add3",7.60960586553839e-22,-0.53206391677764,0.304,0.527,1.33571411757795e-17
"Plxnc1",3.05377589821066e-21,-0.533102525966793,0.167,0.381,5.36029283412917e-17
"Acap1",1.22785108705488e-31,-0.53434888887071,0.027,0.274,2.15524701310743e-27
"C1ra",2.21718499618116e-25,-0.535057959587091,0.691,0.818,3.89182482379678e-21
"Hspa8",5.51412143774568e-28,-0.535457981334227,0.985,0.989,9.67893735967498e-24
"Lrrc4c",5.61667128449076e-30,-0.535651781531341,0.057,0.306,9.85894310566663e-26
"Tra2b",1.40980722750148e-17,-0.538752714260179,0.484,0.619,2.47463462643335e-13
"Xaf1",9.86438655852584e-21,-0.539410451306424,0.268,0.483,1.73149577261804e-16
"Trf",4.51141701868412e-16,-0.539968964451581,0.471,0.615,7.91889029289624e-12
"Cmbl",1.13932362959635e-21,-0.540264556440403,0.226,0.44,1.99985476703048e-17
"Dcdc2a",3.43472753128809e-32,-0.54280468343131,0.006,0.238,6.02897723566998e-28
"Sp100",2.32869695016113e-23,-0.54362119602325,0.288,0.513,4.08756175661784e-19
"Hmox2",9.03115792398133e-19,-0.545221535014275,0.48,0.619,1.58523915039644e-14
"Ccdc3",2.34925443437158e-28,-0.547446478765423,0.055,0.291,4.12364630865244e-24
"Plk2",2.23505272833803e-19,-0.548451921112667,0.078,0.263,3.92318805405175e-15
"Sox5",1.54304624995303e-22,-0.548995068337126,0.188,0.411,2.70850908254256e-18
"Myo18a",2.63703468106487e-23,-0.54906439664626,0.15,0.373,4.62878697567316e-19
"Sqstm1",4.39564574476706e-22,-0.549594465295259,0.546,0.717,7.71567697578962e-18
"Vezf1",1.43603314601858e-22,-0.551927361679528,0.309,0.526,2.52066898120642e-18
"Hotairm1",3.63657864808431e-23,-0.553267989321728,0.245,0.469,6.3832865009824e-19
"Sft2d2",4.97095088867792e-25,-0.553357310645796,0.125,0.359,8.72551009489636e-21
"Nfia",1.30496104552087e-25,-0.553706783324961,0.662,0.796,2.29059812320279e-21
"Fam49a",1.53098513512068e-27,-0.555301950536028,0.165,0.42,2.68733820767734e-23
"Gns",1.84338298679658e-17,-0.555758130525207,0.421,0.568,3.23569015672404e-13
"Tpst1",5.95037555238311e-23,-0.556141291352905,0.258,0.48,1.04446942070981e-18
"Fendrr",3.28070827810758e-29,-0.556245390311411,0.051,0.292,5.75862724056224e-25
"Rapgef5",5.92476445141463e-21,-0.556906749339315,0.231,0.452,1.03997390415681e-16
"Cp",8.42562328247897e-28,-0.55763917660322,0.784,0.847,1.47894965477353e-23
"Rhob",7.24776801581104e-19,-0.558558638955255,0.858,0.887,1.27220071981531e-14
"Clic4",2.26978610246908e-21,-0.559341481387968,0.564,0.691,3.98415554566397e-17
