"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Psmb8",6.87224541317183e-34,-0.51026863728419,0.453,0.608,1.24848082421093e-29
"F830016B08Rik",8.44124261796392e-16,-0.510521399642474,0.071,0.189,1.53352054640551e-11
"Map4k3",4.34145847023231e-33,-0.511094770642593,0.43,0.592,7.88712760287103e-29
"Il11ra1",4.5253856467305e-40,-0.512576032709845,0.77,0.849,8.22126810441529e-36
"Oaf",1.78284732440681e-33,-0.513790819391046,0.791,0.815,3.23889873424985e-29
"Qpct",7.14863347056738e-25,-0.515267575097897,0.32,0.471,1.29869224259798e-20
"Ncoa7",5.9252352393298e-33,-0.517000612441318,0.412,0.58,1.07643748592904e-28
"Acvr2a",5.45225611385493e-39,-0.517269010544425,0.147,0.379,9.90511368204026e-35
"Stim1",2.22085991933286e-38,-0.517609692352421,0.444,0.625,4.03463621545201e-34
"Tmem178",1.05519335585811e-28,-0.517615713413908,0.126,0.322,1.91696976958742e-24
"Ccl19",1.29020851945363e-19,-0.519676943385551,0.572,0.671,2.34392181729141e-15
"Chmp5",1.33063741084107e-36,-0.520973693562458,0.556,0.678,2.41736898427497e-32
"Pla2r1",3.26988766948328e-41,-0.521793190284911,0.23,0.467,5.94040492915028e-37
"C1qtnf2",1.61654122788535e-36,-0.5230917335889,0.482,0.646,2.93677044869932e-32
"Hmgn3",1.52479111699558e-33,-0.523714563235185,0.699,0.773,2.77008802224588e-29
"App",6.40640595312892e-76,-0.523909296151645,0.991,0.991,1.16385176950493e-71
"Cygb",6.36683033750191e-51,-0.524178753586436,0.948,0.975,1.15666206741397e-46
"Eif4g3",1.1170019453083e-34,-0.524802230313982,0.558,0.662,2.02925743404158e-30
"Tprgl",2.2182038202953e-36,-0.532349535939365,0.688,0.757,4.02981088033047e-32
"Ecscr",2.05307194324504e-39,-0.534314718461145,0.682,0.787,3.72981579929327e-35
"Sbds",1.03889269230377e-34,-0.535293371152372,0.438,0.59,1.88735635410825e-30
"Mbd1",1.64730546741471e-10,-0.535577751187601,0.556,0.6,2.9926598426523e-06
"Camk1d",3.04183032994908e-46,-0.537798888660018,0.126,0.394,5.5260931604185e-42
"Sdc3",2.43192923506122e-37,-0.538535057166545,0.621,0.736,4.41808584133572e-33
"Ubc",3.73082605656593e-44,-0.539090270591446,0.971,0.959,6.77779169696332e-40
"Cst3",1.40022781694618e-89,-0.540450941067992,0.996,0.997,2.54379387504612e-85
"Esam",1.83517278170389e-43,-0.541470562237192,0.075,0.322,3.33395839252146e-39
"Ier5",4.88028795384575e-20,-0.541770221734509,0.643,0.692,8.86601912575157e-16
"Kcnk2",4.59593747660524e-44,-0.542148160758569,0.067,0.316,8.34943961374874e-40
"Rragd",9.95516838437455e-49,-0.54245511449984,0.1,0.371,1.80855544038933e-44
"Klhl23",2.06823417879982e-41,-0.543548018145601,0.126,0.369,3.75736103262564e-37
"Tmem59",2.19932887024444e-50,-0.54369087246054,0.894,0.909,3.99552075857308e-46
"Prkar1a",1.01341527628766e-51,-0.544260958564773,0.854,0.895,1.84107153243178e-47
"Map3k8",3.01732742784699e-28,-0.544628581466132,0.357,0.51,5.48157873816963e-24
"Pcdh18",3.46040938384828e-37,-0.544679505428443,0.277,0.492,6.28652572763718e-33
"Emc7",3.61252401687632e-46,-0.545521674368755,0.735,0.82,6.56287238145921e-42
"Ifi204",2.69766713050242e-34,-0.545638585557496,0.396,0.56,4.90085187598375e-30
"Sh3glb2",1.41266850080413e-37,-0.548812754404979,0.29,0.495,2.56639486541087e-33
"Mbd2",1.50232284619731e-43,-0.551468867260307,0.701,0.791,2.72926991468665e-39
"Ace2",3.67529416834077e-32,-0.552004330371643,0.001,0.166,6.67690691562468e-28
"Tgfbr3",8.89454050424315e-40,-0.552319082527726,0.432,0.608,1.61587117340585e-35
"Prkg1",9.91241558141748e-36,-0.552631595409478,0.366,0.554,1.80078853867611e-31
"Basp1",4.6970597954301e-41,-0.55309243903037,0.143,0.395,8.53314853035787e-37
"Dusp6",3.71111670949734e-28,-0.553402361743082,0.348,0.52,6.74198572614383e-24
"Pnrc1",2.88107785233048e-36,-0.555020656152625,0.909,0.916,5.23405413432879e-32
"Ppp1r2",4.52305371695204e-40,-0.556413014507341,0.577,0.69,8.21703168758676e-36
"Tns2",1.90478382391084e-40,-0.557088682498205,0.369,0.57,3.46042077289882e-36
"Plekhh2",4.0099204169687e-41,-0.558297478734427,0.22,0.461,7.28482242150703e-37
"Acaa2",1.56025120054334e-42,-0.560488627336193,0.597,0.732,2.83450835602708e-38
"Sdf4",1.38216802020102e-45,-0.561371821130554,0.713,0.814,2.5109846422992e-41
"Msi2",1.17537249060105e-35,-0.562301384636264,0.493,0.628,2.13529920367492e-31
"Pdlim1",6.85675264962745e-46,-0.563322914586194,0.786,0.863,1.24566625385782e-41
"Aldh1a1",1.96229183898359e-42,-0.564008703517336,0.564,0.699,3.56489558388148e-38
"Eif4e3",1.07969582632454e-41,-0.564057824908339,0.273,0.493,1.96148340768379e-37
"Adcy5",1.50742256453085e-52,-0.564479615747178,0.07,0.351,2.7385345729832e-48
"Hmox2",1.556148354581e-36,-0.565797291176247,0.404,0.581,2.8270547157673e-32
"Nid2",7.52231582951641e-42,-0.566972884101472,0.314,0.541,1.36657911674825e-37
"Tubb4b",7.62144183364093e-34,-0.569582541363859,0.576,0.693,1.38458733791755e-29
"Atp6v1f",8.74452056032847e-57,-0.570307326990103,0.832,0.883,1.58861705019487e-52
"H6pd",1.09210393962836e-42,-0.571599929501767,0.524,0.669,1.98402522712285e-38
"Grn",5.95318157573967e-45,-0.57325239290595,0.727,0.798,1.08151449686463e-40
"Rock2",7.89367314432377e-48,-0.57347276916861,0.879,0.926,1.4340436001293e-43
"Pear1",1.53288984390612e-45,-0.57698950607231,0.303,0.539,2.78480097942425e-41
"S1pr3",2.01457222838172e-37,-0.577255984966703,0.625,0.752,3.65987336730107e-33
"Jup",7.16188605950759e-42,-0.57848115869328,0.583,0.723,1.30109984043074e-37
"H2-Q4",2.17101155174454e-46,-0.578590477999767,0.218,0.476,3.94407668605431e-42
"Prss23",1.16375013915878e-31,-0.578630091735169,0.785,0.849,2.11418487780976e-27
"Fam49a",4.2932660955965e-52,-0.578818137684358,0.165,0.453,7.79957651587017e-48
"C6",7.4798229560241e-45,-0.582164035089069,0.083,0.336,1.3588594364209e-40
"Pltp",7.8011115223502e-47,-0.583015622538516,0.209,0.473,1.41722793026536e-42
"Cped1",1.56877792928048e-44,-0.587007877009167,0.626,0.748,2.84999886412385e-40
"Gab1",7.45091409593317e-43,-0.587009476368862,0.276,0.505,1.35360756380818e-38
"Serinc3",2.02093869561714e-68,-0.588153529022486,0.976,0.975,3.67143932832766e-64
"Parp14",4.64132925665772e-45,-0.589458672198354,0.163,0.417,8.43190286057008e-41
"Akirin2",3.21521059687419e-47,-0.589664398807721,0.466,0.65,5.84107309134135e-43
"Ctdspl",7.66803653452724e-42,-0.590843217429764,0.509,0.661,1.39305219722756e-37
"Tln1",1.68539852817663e-53,-0.59199222217754,0.861,0.887,3.06186350613848e-49
"Jag1",8.71288975263759e-30,-0.592496626737709,0.291,0.464,1.58287068136167e-25
"Sp100",4.46823107970595e-43,-0.593918757726919,0.352,0.562,8.1174354025018e-39
"Cyp4b1",8.21975216537485e-52,-0.595396608611022,0.004,0.259,1.49328237588365e-47
"Lims1",3.23633980841728e-59,-0.59556045864974,0.849,0.898,5.87945852995167e-55
"Rcsd1",2.58767057841272e-44,-0.597967658798149,0.413,0.602,4.7010211398024e-40
"Mcl1",7.27993315767328e-53,-0.601713851851948,0.853,0.899,1.32254545675451e-48
"Adgra3",1.76781463989638e-44,-0.602051163175936,0.362,0.566,3.21158885629974e-40
"Epb41l2",7.06639666790247e-54,-0.60257992770873,0.768,0.851,1.28375228265784e-49
"Tnfsf9",1.22922712365169e-38,-0.606113486592152,0.046,0.266,2.23313691553802e-34
"Arhgdib",2.19461605913783e-44,-0.608677411410441,0.685,0.813,3.98695899463569e-40
"Fdx1",1.32670769857404e-55,-0.609942450010929,0.563,0.735,2.41022987599947e-51
"Gucy1a2",9.85123894184575e-51,-0.610837899136908,0.104,0.381,1.78967457856512e-46
"Sat1",4.75673654447806e-33,-0.614463999295126,0.627,0.717,8.64156328035329e-29
"Dmd",8.92402185733499e-42,-0.617072226354828,0.348,0.561,1.62122705082205e-37
"Sertad1",3.86687283348248e-38,-0.617916697428839,0.352,0.548,7.02494787658763e-34
"Stbd1",5.71983069298475e-27,-0.620624403189801,0.417,0.541,1.03912164199454e-22
"Vcl",4.81737581773158e-56,-0.623292837139792,0.827,0.885,8.75172664807296e-52
"Hsp90aa1",9.98471893208061e-55,-0.624379894146009,0.895,0.925,1.81392388839108e-50
"Ccbe1",2.05992072266142e-48,-0.624610766684101,0.314,0.566,3.74225797685901e-44
"C1ra",9.42417375100506e-49,-0.625770811956539,0.47,0.674,1.71208964534509e-44
"Rhod",1.57074997963597e-48,-0.626860157461969,0.308,0.547,2.85358148800466e-44
"Ggt5",1.00649537299385e-62,-0.627210887935293,0.041,0.358,1.82850014411793e-58
"Peak1",9.95504543107637e-48,-0.627659781698327,0.71,0.793,1.80853310346364e-43
"Gstt1",2.11080422422223e-48,-0.627706742692816,0.357,0.58,3.83469803414453e-44
"Klf9",5.85039468903185e-53,-0.629053575662716,0.81,0.885,1.06284120315642e-48
"Cdc42ep4",1.24233611658135e-52,-0.630131051717994,0.299,0.553,2.25695202299333e-48
"Cyp20a1",8.3336244994199e-51,-0.634488907514715,0.619,0.754,1.51396956280961e-46
"Ddx5",3.5108156049116e-85,-0.638116434358531,0.971,0.973,6.37809870944291e-81
"Rras",3.035377341661e-63,-0.639177710073554,0.864,0.919,5.51437001659553e-59
"Spry2",6.09166005520094e-42,-0.640808714973791,0.283,0.52,1.10667188222835e-37
"Ift43",1.54966951804441e-44,-0.642546224683523,0.495,0.652,2.81528461343127e-40
"Pde3a",1.03797265772137e-51,-0.645005303711347,0.636,0.775,1.88568492728241e-47
"Gm14964",2.63159263752063e-65,-0.645399901855844,0.054,0.382,4.78081434458373e-61
"Tspan4",9.58563734069147e-55,-0.647315002314106,0.726,0.827,1.74142273568342e-50
"Hand2os1",3.48802275547126e-62,-0.648769526527553,0.846,0.914,6.33669093986463e-58
"Art3",1.41611250740646e-51,-0.649709006499446,0.151,0.434,2.57265159220532e-47
"Macf1",8.29687460673382e-68,-0.649935540808978,0.87,0.933,1.50729320980533e-63
"Clic4",3.71426772369197e-64,-0.651134227191807,0.781,0.874,6.7477101736312e-60
"Psmb10",6.45255493627489e-53,-0.66366013235914,0.43,0.65,1.17223565527306e-48
"Slco2b1",2.89102241040908e-67,-0.664440196162109,0.02,0.344,5.25212041299018e-63
"Rerg",1.3217728287948e-63,-0.665273271909269,0.621,0.801,2.40126469807152e-59
"Rbpms",1.80920078845264e-67,-0.667312744913696,0.831,0.896,3.28677507238191e-63
"Mndal",2.60444736268147e-50,-0.667466455171982,0.581,0.724,4.73149952378343e-46
"Dpysl2",4.51922160927187e-61,-0.674498457609675,0.648,0.784,8.2100698975642e-57
"Bmyc",1.35225830903995e-43,-0.675419180527172,0.751,0.812,2.45664767003287e-39
"Nkd1",9.14778919494219e-57,-0.676302640946356,0.562,0.745,1.66187886304515e-52
"Ramp1",1.20349541731174e-55,-0.677822450900529,0.896,0.975,2.18639012463023e-51
"Mfge8",1.23379823000711e-59,-0.677928542913115,0.895,0.931,2.24144124445392e-55
"P2ry14",2.9216308488047e-60,-0.680939523818302,0.115,0.426,5.30772676302349e-56
"Ngf",3.4765214970344e-49,-0.681275361765095,0.587,0.737,6.31579660366238e-45
"Clec14a",8.2766545955431e-63,-0.681726103613439,0.114,0.436,1.50361984037232e-58
"Selenbp1",1.29231170057959e-60,-0.687063396272912,0.209,0.52,2.34774266644294e-56
"Tmem176b",8.31434403101129e-120,-0.688423740829141,0.986,0.996,1.51046688011382e-115
"Notch3",7.723338945615e-19,-0.688557434526272,0.16,0.299,1.40309898624988e-14
"C2",4.5085597366678e-61,-0.689304941663292,0.251,0.546,8.1907004736044e-57
"Plin2",6.58929049068487e-52,-0.689665774104802,0.49,0.682,1.19707640344272e-47
"Id3",3.30350231349348e-57,-0.692926920929232,0.996,0.997,6.0014726529236e-53
"Mcam",1.39346418012117e-60,-0.697071849388343,0.113,0.437,2.53150637602613e-56
"Cfb",3.32445024933492e-62,-0.703449413258656,0.121,0.448,6.03952876796675e-58
"Rxra",2.7118849629142e-64,-0.705793539267656,0.336,0.611,4.92668141212623e-60
"Gja4",2.16205740704307e-48,-0.706274851965811,0.076,0.342,3.92780969137515e-44
"Myl9",7.83575117076945e-29,-0.706779848941576,0.886,0.893,1.42352091519369e-24
"Itgb3",7.58721834875158e-68,-0.707041350472502,0.041,0.371,1.3783699574177e-63
"Arhgap6",3.37313725712303e-59,-0.708369681052546,0.272,0.563,6.12797845501541e-55
"Eng",2.70001410731725e-87,-0.713411470844294,0.937,0.96,4.90511562876325e-83
"Nt5dc2",5.93301785956686e-55,-0.714491522007067,0.35,0.599,1.07785135454751e-50
"Ccdc68",1.97404293923539e-57,-0.717146523614082,0.416,0.655,3.58624380770893e-53
"Fgfr2",6.9978309066803e-41,-0.71728777673027,0.916,0.876,1.27129594081661e-36
"Myl12b",5.78648347226998e-74,-0.718017589506112,0.782,0.879,1.05123045240729e-69
"Rsrp1",8.42150365112455e-75,-0.723085311883478,0.864,0.925,1.5299345682998e-70
"Dennd2a",3.19994725536893e-63,-0.724136393247657,0.287,0.578,5.81334417882873e-59
"Jund",3.89595503026819e-79,-0.727378145736024,0.986,0.994,7.07778150348823e-75
"Spint2",1.17831988498061e-67,-0.73150056690154,0.186,0.522,2.14065373504427e-63
"Gpc4",2.70363603708732e-58,-0.735245140664034,0.432,0.657,4.91169558857653e-54
"Bst2",6.32722016329109e-83,-0.736162524833792,0.887,0.956,1.14946608706509e-78
"Nrxn2",4.22726652105845e-70,-0.736301451518945,0.172,0.512,7.67967508880689e-66
"Lhx2",3.46705327682029e-50,-0.741489541258231,0.391,0.607,6.29859568799942e-46
"Gpat2",4.02752823687723e-78,-0.743998995966268,0.059,0.431,7.31681054793487e-74
"Arhgap5",5.83323527081047e-80,-0.744423528462943,0.759,0.861,1.05972385164814e-75
"Emilin1",2.89938812095104e-131,-0.744442431216267,0.988,0.993,5.26731839933176e-127
"Afap1l2",8.05348545124926e-80,-0.754427124867868,0.126,0.501,1.46307670192845e-75
"Gns",4.00333952802479e-64,-0.757679841278496,0.593,0.753,7.27286692056264e-60
"Fam171b",5.27014165389185e-60,-0.75924184627765,0.373,0.627,9.57426634262532e-56
"Gpc6",7.54283246536454e-57,-0.764632940848689,0.331,0.59,1.37030637398278e-52
"Lrrn3",9.80018921022737e-63,-0.768632035959913,0.072,0.39,1.78040037382201e-58
"Imp3",1.96676734903659e-81,-0.77249858902869,0.602,0.796,3.57302624299478e-77
"Gnai2",1.5697881227472e-149,-0.773435285587222,0.991,0.997,2.85183408259484e-145
"Eps8",3.08406993723185e-74,-0.774836125992511,0.44,0.701,5.6028298549691e-70
"Slmap",6.85956324898076e-63,-0.775836679307241,0.566,0.754,1.24617685544234e-58
"Ntf3",3.44257383142228e-77,-0.779342019735592,0.119,0.495,6.25412387954486e-73
"Susd2",1.16723463007714e-69,-0.781933906874038,0.252,0.58,2.12051515246113e-65
"Rtp4",5.47136273238949e-73,-0.783882353777934,0.177,0.531,9.93982467593198e-69
"Ptpn9",4.40062089353987e-72,-0.787058368505291,0.454,0.7,7.99460797729388e-68
"Tcn2",1.3049284276001e-80,-0.798869657736992,0.382,0.679,2.3706634744211e-76
"Trib1",7.24589406008864e-55,-0.806193378952768,0.192,0.481,1.3163615738963e-50
"Ms4a4d",4.00942896256833e-75,-0.808746665111237,0.429,0.706,7.28392959629789e-71
"Cdh2",1.14566924220031e-90,-0.810628724736741,0.853,0.943,2.08133731230531e-86
"Rapgef5",1.34158468293932e-75,-0.813135223117991,0.483,0.747,2.43725689349585e-71
"Nid1",1.32715617531267e-114,-0.815385738866159,0.948,0.969,2.41104462369052e-110
"Nfkbiz",5.65905285580685e-41,-0.815853228512441,0.665,0.751,1.02808013231443e-36
"Rgl1",7.57912600278793e-80,-0.817898573660017,0.344,0.655,1.37689982092648e-75
"Notch1",6.8492959285223e-80,-0.819699074914251,0.188,0.55,1.24431159133465e-75
"Ktn1",1.53291726392175e-78,-0.823776100706504,0.531,0.775,2.78485079336664e-74
"Clec2d",1.06227101995624e-61,-0.825544688063854,0.449,0.707,1.92982776195451e-57
"Daam1",3.58903250742305e-73,-0.827493583936921,0.379,0.661,6.52019535623545e-69
"Tln2",1.54795674336883e-76,-0.827846913890581,0.556,0.77,2.81217301567816e-72
"Rasl11a",4.97227750567774e-48,-0.834502561781669,0.475,0.701,9.03313654456475e-44
"Mt2",2.41076379351757e-53,-0.834899949001029,0.577,0.775,4.37963458368337e-49
"Arhgap24",1.2669654820144e-83,-0.838697966174752,0.348,0.672,2.30169619117556e-79
"Dnaja1",3.03575676616583e-96,-0.844368501306165,0.92,0.952,5.51505931709346e-92
"Txnip",1.83032618891856e-67,-0.846967188507572,0.453,0.71,3.32515358740835e-63
"Rbms3",7.00987425284823e-102,-0.847435795598504,0.706,0.898,1.27348385551494e-97
"Hpse",2.59145737657302e-87,-0.847464420289899,0.165,0.562,4.7079006160202e-83
"Tmtc2",3.33379370686323e-79,-0.848334691483575,0.255,0.613,6.05650302725842e-75
"Myo1b",3.64420691834204e-83,-0.848468141816107,0.517,0.753,6.62043070855198e-79
"Il34",3.85865460357874e-72,-0.848495946244056,0.278,0.603,7.01001781832149e-68
"H2-K1",2.87100646344525e-117,-0.848594496048886,0.97,0.984,5.21575744214099e-113
"Clec4g",1.87293772431728e-71,-0.851541933215566,0.009,0.346,3.40256596376721e-67
"Slco3a1",8.00398151970095e-86,-0.855024496198684,0.39,0.695,1.45408332268407e-81
"Foxf1",1.21795336755014e-83,-0.856091328461044,0.513,0.759,2.21265588282833e-79
"Dapk2",1.04569017030088e-86,-0.85769988372946,0.218,0.596,1.89970533238561e-82
"Ece1",1.56690763221128e-88,-0.858197015172193,0.43,0.722,2.84660109543823e-84
"Lamc1",5.60977932134778e-90,-0.865903662717819,0.808,0.906,1.01912860930925e-85
"Apoe",3.55906194379454e-68,-0.869401083968218,0.991,0.983,6.46574783329154e-64
"Pf4",2.87585093522678e-79,-0.872173354034385,0.245,0.593,5.22455839402649e-75
"Trp53i11",4.36741652082151e-89,-0.876260657091348,0.075,0.482,7.93428559337643e-85
"Selenop",4.4171899638132e-100,-0.877295732760948,0.631,0.865,8.02470900725944e-96
"Ifi27l2a",5.29660233065652e-82,-0.87734113874793,0.902,0.981,9.6223374541037e-78
"Ifit3",2.42957112985554e-72,-0.879825087257833,0.072,0.432,4.41380187160856e-68
"Cd81",5.76829579877252e-132,-0.881872924864753,0.978,0.991,1.047926297763e-127
"Lamb1",6.97096708728604e-109,-0.886325788533731,0.806,0.918,1.26641559074726e-104
"Mapt",2.3096089833716e-106,-0.886806653772029,0.026,0.486,4.19586664009118e-102
"Tshz2",5.40086780330942e-100,-0.887047202540749,0.806,0.898,9.81175653827222e-96
"Ccnd1",2.75151444377504e-57,-0.887585768227205,0.35,0.617,4.99867629000611e-53
"Mustn1",4.86169172691324e-82,-0.889944632242997,0.865,0.942,8.83223536028328e-78
"Ubb",4.52551887765744e-149,-0.890527185607576,0.995,0.996,8.22151014504026e-145
"Dnajb1",4.1766215048776e-40,-0.891373066625838,0.48,0.625,7.58766828791113e-36
"Adamts1",1.67482856191203e-70,-0.89229667374427,0.753,0.896,3.04266104842559e-66
"Cp",4.97521853104796e-106,-0.895524620070482,0.724,0.896,9.03847950535482e-102
"Hspa1a",1.32086780235717e-09,-0.896157106008363,0.534,0.563,2.39962053654227e-05
"B2m",8.33941420638163e-198,-0.90600556047601,0.995,0.995,1.51502137887335e-193
"Hand2",1.34464842305713e-99,-0.906068037186073,0.782,0.909,2.44282279016789e-95
"Adap2",3.00735929798824e-89,-0.90900924177672,0.206,0.593,5.46346963665524e-85
"Tcf21",6.72653906058776e-85,-0.912936492162882,0.756,0.907,1.22201035113698e-80
"Ifi203",3.35836504480763e-88,-0.915858930496403,0.517,0.78,6.10114177690202e-84
"Bco1",2.47148001521183e-93,-0.916518636027147,0.251,0.65,4.48993774363534e-89
"St5",8.65883748402211e-100,-0.917821339963734,0.373,0.717,1.5730510057223e-95
"Serping1",9.4454233579913e-164,-0.923287275261227,0.98,0.996,1.71595006144628e-159
"Adra2b",3.6887852643055e-97,-0.923463968169702,0.164,0.581,6.70141618966381e-93
"Cxcl1",6.58925736379201e-40,-0.925559679550775,0.369,0.612,1.19707038528009e-35
"1700025G04Rik",6.61487915838237e-81,-0.928132366487014,0.371,0.671,1.20172509670332e-76
"Fosb",2.60348212174906e-75,-0.93245316776155,0.946,0.932,4.72974597058152e-71
"Itgb1",1.90071950370134e-203,-0.950158130142442,0.995,0.999,3.45303712237423e-199
"Ptprk",2.41814098009965e-102,-0.950263365064516,0.339,0.701,4.39303671854704e-98
"Nfkbia",6.61733116926929e-79,-0.950865917562304,0.836,0.909,1.20217055352115e-74
"Ntm",1.19896476519226e-103,-0.958683038076872,0.008,0.456,2.17815928892478e-99
"Sorbs1",3.62485945566198e-106,-0.960433896957805,0.335,0.718,6.58528217310112e-102
"Tmem204",2.53946804149346e-117,-0.967931592053174,0.48,0.808,4.61345159098117e-113
"Rarres2",3.10107676718052e-147,-0.970611096763126,0.925,0.981,5.63372616293685e-143
"Papss2",1.18408432490312e-101,-0.97513954266666,0.52,0.786,2.1511259930515e-97
"Tnfrsf21",6.01092212820199e-100,-0.97587212367333,0.402,0.741,1.09200422303045e-95
"Gadd45g",4.9976572833685e-56,-0.986325607421903,0.828,0.893,9.07924398669555e-52
"Nr1h4",3.02554309392023e-108,-0.990300704388151,0.276,0.683,5.49650413872489e-104
"Tmem176a",2.24034404942043e-180,-0.992792851764748,0.992,0.997,4.07003303458209e-176
"Marcks",1.64773703320477e-180,-0.993655441801503,0.98,0.987,2.99344386822311e-176
"Ccnd2",6.76201023625286e-109,-0.99526782643414,0.798,0.918,1.22845439962006e-104
"Abi3bp",6.66879605322421e-101,-0.997345280636812,0.306,0.694,1.21152017898924e-96
"Angptl2",3.39778013883961e-132,-0.999948759829117,0.752,0.934,6.17274717822993e-128
"Ephx1",1.19101984314501e-119,-1.00210865613711,0.276,0.712,2.16372574904154e-115
"Efemp1",1.77149626372111e-93,-1.01659761221867,0.251,0.639,3.21827726230214e-89
"Ddr2",5.87194629150197e-126,-1.02335525921017,0.543,0.84,1.06675648277716e-121
"Isg15",1.43909682206797e-54,-1.02984426401764,0.454,0.672,2.61440719665087e-50
"Kcnj8",3.78645723928517e-107,-1.0371060152563,0.138,0.588,6.87885686660936e-103
"Ctsl",1.49999908480579e-148,-1.0421241423657,0.941,0.974,2.72504833736668e-144
"Arhgap42",1.90487469610932e-122,-1.04226795695963,0.457,0.807,3.4605858604218e-118
"Gstm1",1.34837909234644e-113,-1.04419469019393,0.262,0.698,2.44960029706577e-109
"Slc9a3r2",2.82184447576451e-127,-1.04992357539777,0.715,0.909,5.12644485912138e-123
"Ly6e",1.19019641058006e-160,-1.05306105664943,0.915,0.98,2.16222981910079e-156
"Hes1",5.73563452459882e-65,-1.0541080772393,0.638,0.802,1.04199272408387e-60
"Lgals3bp",2.5206144934962e-147,-1.05696584650929,0.768,0.94,4.57920035033456e-143
"Actn4",1.09024143376983e-175,-1.06020194778196,0.949,0.988,1.98064161272964e-171
"Slfn5",4.09410641561767e-108,-1.06209122607279,0.365,0.73,7.43776312525263e-104
"Spry1",2.15507410497052e-115,-1.07047336376837,0.614,0.871,3.91512312649994e-111
"Ednra",2.58203934680646e-132,-1.08645825373572,0.399,0.794,4.69079088134329e-128
"Ifnar2",2.42094381814991e-148,-1.08888231294332,0.799,0.937,4.39812863443294e-144
"Eva1b",2.87301109961042e-221,-1.08913807218023,0.967,0.992,5.21939926466224e-217
"AW112010",3.8117921414114e-119,-1.10760275312532,0.341,0.74,6.92488278330208e-115
"Dusp1",2.28509176262725e-87,-1.11083461973466,0.79,0.923,4.15132620516493e-83
"Ppp1r15a",1.40630708662978e-77,-1.11673991674159,0.734,0.837,2.55483808428032e-73
"Gucy1b1",2.28281984867997e-155,-1.11677593693436,0.79,0.957,4.14719881909689e-151
"Tinagl1",9.72697376551168e-93,-1.12037689721732,0.394,0.719,1.76709932398051e-88
"Rnd3",1.00784130597201e-106,-1.13755176663972,0.412,0.748,1.83094530055935e-102
"Bcr",1.04634823303631e-73,-1.14203856771316,0.432,0.722,1.90090083495706e-69
"Apold1",4.02925357220862e-88,-1.14472265958423,0.213,0.608,7.31994496463139e-84
"Smagp",6.41880782838566e-146,-1.14859272482306,0.084,0.639,1.16610481818282e-141
"Socs3",6.28205340646737e-122,-1.1599503000815,0.86,0.929,1.14126064235293e-117
"Zeb2",2.30000071908568e-174,-1.15997487725334,0.921,0.982,4.17841130636296e-170
"Itm2b",2.73387388694218e-234,-1.16148477145532,0.997,0.998,4.96662869040785e-230
"Pam",4.29934076170896e-184,-1.16243835779247,0.957,0.988,7.81061236179666e-180
"Il6st",1.76531484542767e-169,-1.16398198217832,0.891,0.98,3.20704747968845e-165
"Ank3",3.07398131262778e-120,-1.16483166626847,0.437,0.783,5.58450185065089e-116
"Fos",7.25908076127643e-113,-1.17030123129564,0.971,0.982,1.31875720190109e-108
"Lifr",1.61188493444439e-129,-1.17326504824155,0.655,0.886,2.92831136040513e-125
"Ngfr",5.03033368971943e-96,-1.17790585566079,0.118,0.546,9.13860721411329e-92
"Cks2",8.24615776490615e-144,-1.1798364632187,0.295,0.755,1.4980794811505e-139
"Arap2",3.24703729280856e-142,-1.18089338091988,0.602,0.867,5.89889264984531e-138
"Fhl1",4.88051581785032e-139,-1.18145520517858,0.403,0.805,8.86643308628868e-135
"Fbln5",9.06512576218291e-132,-1.18217728522225,0.398,0.792,1.64686139721577e-127
"Tmem47",2.28036724093834e-153,-1.18686475587396,0.692,0.928,4.14274316661269e-149
"Ifitm2",2.40558325488231e-233,-1.18892942258999,0.978,0.995,4.3702230991447e-229
"Tmem141",5.97823264869844e-125,-1.18907461812722,0.441,0.783,1.08606552528905e-120
"Btg2",1.65509151561602e-99,-1.20678391217727,0.803,0.907,3.00680475641963e-95
"Ntn1",6.2396936334793e-138,-1.20830980171965,0.454,0.805,1.13356514239418e-133
"Adm",7.11483685460646e-110,-1.209716575856,0.104,0.566,1.29255241137636e-105
"Raph1",1.69355920645782e-188,-1.21798679625854,0.881,0.975,3.07668901037192e-184
"Lama1",6.12893257593434e-125,-1.22331154448746,0.357,0.759,1.11344318106999e-120
"Cd151",1.87620483356373e-163,-1.22420229298522,0.545,0.883,3.40850132113523e-159
"Cadm3",1.76103335653194e-145,-1.2265619287235,0.133,0.668,3.19926929881158e-141
"Sept7",4.39070366394623e-186,-1.2379310125944,0.932,0.985,7.97659134629111e-182
"Bmp5",2.11008012086558e-176,-1.25070043077613,0.703,0.937,3.8333825555765e-172
"Itga1",2.40985501264673e-205,-1.25339965435359,0.89,0.989,4.37798360147532e-201
"Rgs4",5.36990556343869e-77,-1.27635606462855,0.07,0.438,9.75550743709907e-73
"Junb",3.92912384680086e-171,-1.28298365380722,0.988,0.991,7.13803929248312e-167
"Cela1",1.20234470359552e-134,-1.29264271617549,0.185,0.681,2.18429962302198e-130
"Bmp10",2.15818152615369e-147,-1.3117335074373,0.041,0.615,3.92076837856341e-143
"Mest",1.97556512767836e-97,-1.31620577993899,0.012,0.439,3.58900916745328e-93
"Rbm46",2.89663923356084e-32,-1.32026578347237,0.449,0.575,5.26232449560998e-28
